model_name,feature_name,importance_type,importance_value,experiment_name,experiment_label
decision_tree_gini,numeric__shadow_fading_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__fast_fading_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__obstruction_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__weather_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__indoor_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__contextual_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__rsrp_clipped,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_gini,numeric__temperature_c,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__signal_strength_unclipped_dbm,feature_importance,0.46623656371051353,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__congestion_level_High,feature_importance,0.11227818554486374,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__band_LTE_Anchor,feature_importance,0.07735623689852687,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__signal_strength_dbm,feature_importance,0.07511342789785962,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__app_type_Streaming,feature_importance,0.07276977191373148,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__network_type_5G SA,feature_importance,0.05988832846253643,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__data_usage_mb,feature_importance,0.04136318565599394,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__app_type_Call,feature_importance,0.028422062587147693,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__congestion_level_Medium,feature_importance,0.017717889329163076,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__app_type_Gaming,feature_importance,0.015511973906712275,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__congestion_level_Low,feature_importance,0.009222940599624953,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__movement_speed_Static,feature_importance,0.007937851503663515,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__network_type_4G,feature_importance,0.004319343627030497,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__app_type_Browse,feature_importance,0.003463291050568582,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__mobility_penalty_db,feature_importance,0.0033563673927958435,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__activity_factor,feature_importance,0.0012820300116958222,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__interval_handover_count,feature_importance,0.0009057786427616116,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__cumulative_handover_count,feature_importance,0.0006125773372907773,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__deterministic_path_loss_db,feature_importance,0.0005394779385034627,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__day_of_week_Thursday,feature_importance,0.00028119770739035323,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__ue_profile_UE-Basic,feature_importance,0.000277446910822296,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__connected_duration_min,feature_importance,0.00024027935512146162,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__fast_fading_db,feature_importance,0.00023717037759525734,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__operator_profile_Operator_B,feature_importance,0.000202176240172527,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__shadow_fading_db,feature_importance,0.0001861065684565409,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__obstruction_level_Low,feature_importance,0.00014904963044502732,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__battery_level_percent,feature_importance,0.00012928919901163135,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__time_of_day_bin_night,feature_importance,7.553793889832914e-16,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__movement_speed_Walking,feature_importance,4.0407195889800467e-16,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,categorical__time_of_day_bin_evening,feature_importance,1.5799427387599657e-17,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__hour,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__is_weekend,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__los_probability,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__distance_2d_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__distance_3d_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__breakpoint_distance_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__path_loss_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__obstruction_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__weather_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
decision_tree_entropy,numeric__indoor_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__signal_strength_dbm,absolute_coefficient,7.867933908666056,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__congestion_level_High,absolute_coefficient,2.601396527944506,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__congestion_level_Low,absolute_coefficient,2.104892778992695,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__app_type_Streaming,absolute_coefficient,1.846279656727062,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__app_type_Call,absolute_coefficient,1.496107519558702,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__network_type_5G SA,absolute_coefficient,1.3761867734149178,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__network_type_4G,absolute_coefficient,1.330477541400429,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_LTE_Anchor,absolute_coefficient,1.330477541400429,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__signal_strength_unclipped_dbm,absolute_coefficient,1.1450385164020274,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__path_loss_db,absolute_coefficient,1.0500701190011095,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__deterministic_path_loss_db,absolute_coefficient,0.9424958447955804,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__app_type_Browse,absolute_coefficient,0.6211672391103632,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__congestion_level_Medium,absolute_coefficient,0.5219798822487264,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__los_probability,absolute_coefficient,0.48506481022216025,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__shadow_fading_db,absolute_coefficient,0.4418073044668952,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__contextual_penalty_db,absolute_coefficient,0.4340351975144745,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__los_state_NLOS,absolute_coefficient,0.38987745163645393,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__indoor_penalty_db,absolute_coefficient,0.3681445121986091,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__obstruction_penalty_db,absolute_coefficient,0.364942590915833,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__los_state_LOS,absolute_coefficient,0.36440131833691397,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_n28,absolute_coefficient,0.32151443050549117,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_n41,absolute_coefficient,0.3001602021642596,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__data_usage_mb,absolute_coefficient,0.29937815121815287,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_n79,absolute_coefficient,0.28766717454994933,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__fast_fading_db,absolute_coefficient,0.25654385806620184,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__app_type_Gaming,absolute_coefficient,0.24551896864397152,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_n78,absolute_coefficient,0.23798202195067847,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__time_of_day_bin_evening,absolute_coefficient,0.22990606211831915,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__band_n77,absolute_coefficient,0.2013099611033285,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__weather_penalty_db,absolute_coefficient,0.19989737622501746,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__mobility_penalty_db,absolute_coefficient,0.19471886280152267,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__time_of_day_bin_night,absolute_coefficient,0.17986805931791894,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__hour,absolute_coefficient,0.16819252860120062,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__obstruction_level_High,absolute_coefficient,0.14296659437373355,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__operator_profile_Operator_D,absolute_coefficient,0.13541236006685978,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,numeric__rsrp_clipped,absolute_coefficient,0.13329298038669765,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__obstruction_level_Low,absolute_coefficient,0.09096084359864645,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__operator_profile_Operator_C,absolute_coefficient,0.08762886809173397,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__movement_speed_Static,absolute_coefficient,0.07758622272837674,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
logistic_regression,categorical__ue_profile_UE-Advanced,absolute_coefficient,0.07512420687504734,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__signal_strength_dbm,absolute_coefficient,2.7866963767385555,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__congestion_level_High,absolute_coefficient,0.8255724587105968,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__congestion_level_Low,absolute_coefficient,0.673278825600416,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__app_type_Streaming,absolute_coefficient,0.6070374863007263,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__app_type_Call,absolute_coefficient,0.4852755781499109,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__signal_strength_unclipped_dbm,absolute_coefficient,0.47904310516506604,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__path_loss_db,absolute_coefficient,0.4439484425051022,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__network_type_5G SA,absolute_coefficient,0.4354867266268957,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__network_type_4G,absolute_coefficient,0.41625647920788117,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_LTE_Anchor,absolute_coefficient,0.41625647920788117,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__deterministic_path_loss_db,absolute_coefficient,0.4074982063235252,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__app_type_Browse,absolute_coefficient,0.2082122379437183,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__contextual_penalty_db,absolute_coefficient,0.17493406160843436,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__shadow_fading_db,absolute_coefficient,0.16661396233771125,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__congestion_level_Medium,absolute_coefficient,0.165855158971135,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__indoor_penalty_db,absolute_coefficient,0.14540287110475775,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__obstruction_penalty_db,absolute_coefficient,0.14427905791392104,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__los_probability,absolute_coefficient,0.13496559328015675,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n28,absolute_coefficient,0.13361826422495748,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n41,absolute_coefficient,0.10852151734036439,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__fast_fading_db,absolute_coefficient,0.1021526267677597,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__los_state_NLOS,absolute_coefficient,0.09339409043913735,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__time_of_day_bin_evening,absolute_coefficient,0.08898340969950365,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__los_state_LOS,absolute_coefficient,0.07983256457596886,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__weather_penalty_db,absolute_coefficient,0.07870737212044303,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__app_type_Gaming,absolute_coefficient,0.07288880393093404,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__data_usage_mb,absolute_coefficient,0.07211138999668282,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n79,absolute_coefficient,0.06924114480900595,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n78,absolute_coefficient,0.06842759276444714,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__time_of_day_bin_night,absolute_coefficient,0.06749028020177109,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__hour,absolute_coefficient,0.0629024295785399,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__obstruction_level_High,absolute_coefficient,0.0570982674954472,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n77,absolute_coefficient,0.057040745836885384,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__mobility_penalty_db,absolute_coefficient,0.053470692126979136,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__band_n257,absolute_coefficient,0.04324723751827735,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__operator_profile_Operator_D,absolute_coefficient,0.04042579137712819,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__obstruction_level_Low,absolute_coefficient,0.034407112720892793,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,categorical__operator_profile_Operator_C,absolute_coefficient,0.027131520187388746,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__distance_3d_m,absolute_coefficient,0.026812116498339558,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
linear_svm,numeric__distance_2d_m,absolute_coefficient,0.026310445073717607,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__signal_strength_dbm,feature_importance,0.1817450682849276,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__signal_strength_unclipped_dbm,feature_importance,0.1729786514794725,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__path_loss_db,feature_importance,0.0800465189530419,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__congestion_level_High,feature_importance,0.06219055811028732,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__data_usage_mb,feature_importance,0.058204915399317034,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__deterministic_path_loss_db,feature_importance,0.05800789192612234,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__contextual_penalty_db,feature_importance,0.02836680087730878,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__band_LTE_Anchor,feature_importance,0.02518409265252334,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__app_type_Streaming,feature_importance,0.024942032775724807,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__network_type_4G,feature_importance,0.022816145588173516,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__app_type_Call,feature_importance,0.020199162585911642,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__distance_2d_m,feature_importance,0.01884077919302318,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__shadow_fading_db,feature_importance,0.01786171210109557,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__network_type_5G SA,feature_importance,0.017203851520496652,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__breakpoint_distance_m,feature_importance,0.01654028384853891,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__congestion_level_Low,feature_importance,0.015951212096056933,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__los_probability,feature_importance,0.01585606471892209,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__carrier_frequency_ghz,feature_importance,0.012986630808783272,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__congestion_level_Medium,feature_importance,0.012054272718472769,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__distance_to_tower_km,feature_importance,0.01157081078578731,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__indoor_penalty_db,feature_importance,0.011477919152429131,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__obstruction_penalty_db,feature_importance,0.011208756075337108,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__band_n28,feature_importance,0.01117234218257793,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__distance_3d_m,feature_importance,0.011106575398202565,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__tower_load_Heavy,feature_importance,0.010275577113771948,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__obstruction_level_High,feature_importance,0.008963435832083418,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__network_type_5G NSA,feature_importance,0.0069570563408208235,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__app_type_Browse,feature_importance,0.004658541188748948,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__obstruction_level_Low,feature_importance,0.0043258540345824815,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__tower_load_Light,feature_importance,0.003895877157749743,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
